hit_id,year,postdate,title,link,sent_idx,sentence,context,type,element_no,element,element_display,trigger,type_old
06502e4d7b5e6c84,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,39,"스마일게이트 MMORPG 게임 로스트아크 모코코 상품과 비버롹스 굿즈, 네이버 웹툰 굿즈, 간식 등 해당 목록에 있었습니다.","스마일게이트 MMORPG 게임 로스트아크 모코코 상품과 비버롹스 굿즈, [[네이버 웹툰]] 굿즈, 간식 등 해당 목록에 있었습니다.",파트너쉽,67,네이버 웹툰|네이버웹툰,네이버 웹툰,네이버 웹툰,파트너/기관
84c7b8c7f1ab18fe,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,39,"스마일게이트 MMORPG 게임 로스트아크 모코코 상품과 비버롹스 굿즈, 네이버 웹툰 굿즈, 간식 등 해당 목록에 있었습니다.","스마일게이트 MMORPG 게임 로스트아크 모코코 상품과 [[비버롹스]] 굿즈, 네이버 웹툰 굿즈, 간식 등 해당 목록에 있었습니다.",게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
cc2da4b31edeaaa1,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,40,비버롹스 행사 시간이 오후 6시까지라 퇴장하기 전에 많은 사람들이 오셔서 신중하게 상품을 받고 가셨습니다.,[[비버롹스]] 행사 시간이 오후 6시까지라 퇴장하기 전에 많은 사람들이 오셔서 신중하게 상품을 받고 가셨습니다.,게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
66f5af487c74171c,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,41,"저는 B토큰 8개로 ""모코코 굿나잇 무드등""을 받고 싶었는데, 아쉽게도 ""모코코 마그넷 세트""를 받았습니다.","저는 [[B토큰]] 8개로 ""모코코 굿나잇 무드등""을 받고 싶었는데, 아쉽게도 ""모코코 마그넷 세트""를 받았습니다.",굿즈/리워드,56,B토큰|토큰,B토큰,B토큰,굿즈/리워드
0e6bbaa047bea037,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,43,저녁시간에 동대문 DDP 아트홀 1관을 벗어나니 하늘이 까맣게 뒤덮여 있었습니다.,저녁시간에 동대문 [[DDP]] 아트홀 1관을 벗어나니 하늘이 까맣게 뒤덮여 있었습니다.,장소/공간,55,DDP|동대문디지털플라자|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
b3ad2bbc69a711b0,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,46,2025 비버롹스 굿즈 정리!!,2025 [[비버롹스]] 굿즈 정리!!,게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
35f2f03f408f0436,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,47,STOVE INDIE(스토브 인디) 할인 쿠폰과 로스트아크 쿠폰은 매표소에서 행사 표를 구매해서 나눠주셨고 ​ 조석 캐릭터 머리 포스트잇은 네이버 웹툰 존 가이드&퀘스트 미션하고 럭키 드로우로 얻었습니다.,STOVE INDIE(스토브 인디) 할인 쿠폰과 로스트아크 쿠폰은 매표소에서 행사 표를 구매해서 나눠주셨고 ​ 조석 캐릭터 머리 포스트잇은 [[네이버 웹툰]] 존 가이드&퀘스트 미션하고 럭키 드로우로 얻었습니다.,파트너쉽,67,네이버 웹툰|네이버웹툰,네이버 웹툰,네이버 웹툰,파트너/기관
f0bd5582112f7fcd,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,48,"빗빛님께 폴라로이드 픽셀 캐리커쳐를 받았고, 각 부스마다 게임 굿즈를 무료로 나눠주는 곳과 유료로 판매하는 곳이 있었습니다.","[[빗빛]]님께 폴라로이드 픽셀 캐리커쳐를 받았고, 각 부스마다 게임 굿즈를 무료로 나눠주는 곳과 유료로 판매하는 곳이 있었습니다.",이벤트,72,캐리커쳐|캐리커처|초상화|빗빛,캐리커쳐,빗빛,현장 이벤트
ec3a6b61e86151f3,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,50,산나비 굿즈들 ​ ​ ​ ​ 캐릭터 아크릴 스탠드를 세운 모습 ​ ​ 산나비 세 명의 캐릭터 아크릴 스탠드입니다.,[[산나비]] 굿즈들 ​ ​ ​ ​ 캐릭터 아크릴 스탠드를 세운 모습 ​ ​ 산나비 세 명의 캐릭터 아크릴 스탠드입니다.,게임/IP,54,산나비,산나비,산나비,게임/IP
d8d32b5c357eed54,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,53,(본편 챕터2 보스 저스티스도..) ​ 나중에 온라인으로 굿즈를 판매할 계획이라고 하시는데 ​ 오프라인 참여 못하고 애타게 기다리는 산나비 팬들을 위해 빨리 나왔으면 좋겠습니다.,(본편 챕터2 보스 저스티스도..) ​ 나중에 온라인으로 굿즈를 판매할 계획이라고 하시는데 ​ 오프라인 참여 못하고 애타게 기다리는 [[산나비]] 팬들을 위해 빨리 나왔으면 좋겠습니다.,게임/IP,54,산나비,산나비,산나비,게임/IP
ba63f340867ccb7f,2025,20251209,BEAVER ROCKS 비버 롹스 2025 행사 12월 6일 후기,https://blog.naver.com/tmdwn944/224101650962,54,"올해 2025 비버롹스를 개최해 주신 모든 운영진분들과 ​ 참가해 주신 인디 개발자님들께 게임 참여할 수 있는 기회를 주셔서 감사드리고 ​ 더욱 발전된 모습으로 다시 뵐 수 있기를 바랍니다, 한국 인디 게임 화이링!!","올해 2025 [[비버롹스]]를 개최해 주신 모든 운영진분들과 ​ 참가해 주신 인디 개발자님들께 게임 참여할 수 있는 기회를 주셔서 감사드리고 ​ 더욱 발전된 모습으로 다시 뵐 수 있기를 바랍니다, 한국 인디 게임 화이링!!",게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
9f81d445bbbc4f1f,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,0,"사실 인디게임 부스만 80개가 넘어가다보니 모든 게임을 소개하기엔 힘들지만 산나비를 시작으로 풍비박산, 전국 퇴마사협회, 루나락시아, 오컬트디렉티브, 사람속에 피어나는 꽃, 모듈버서커, 메이드서바이벌, 수상한편의점 등등 정말 매력적인 게임이 많았습니다.","사실 인디게임 부스만 80개가 넘어가다보니 모든 게임을 소개하기엔 힘들지만 [[산나비]]를 시작으로 풍비박산, 전국 퇴마사협회, 루나락시아, 오컬트디렉티브, 사람속에 피어나는 꽃, 모듈버서커, 메이드서바이벌, 수상한편의점 등등 정말 매력적인 게임이 많았습니다.",게임/IP,54,산나비,산나비,산나비,게임/IP
34f5ca0ab8c15961,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,3,"오전 10시에 방문했지만, 산나비 굿즈 산다고 약 30분 줄을서고, 중간에 김예림 성우님 행사 구경한다고 2시간을 쓰고 해서, 많은 인디게임을 즐겨보진 못했습니다.","오전 10시에 방문했지만, [[산나비]] 굿즈 산다고 약 30분 줄을서고, 중간에 김예림 성우님 행사 구경한다고 2시간을 쓰고 해서, 많은 인디게임을 즐겨보진 못했습니다.",게임/IP,54,산나비,산나비,산나비,게임/IP
5dd25496a989020a,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,8,마지막에 네이버 웹툰존도 구성되어 있어서 이제 다양한 가족 축제가 되었단 느낌도 받았습니다.,마지막에 [[네이버 웹툰]]존도 구성되어 있어서 이제 다양한 가족 축제가 되었단 느낌도 받았습니다.,파트너쉽,67,네이버 웹툰|네이버웹툰,네이버 웹툰,네이버 웹툰,파트너/기관
455fa04afac4cd6c,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,12,내년이 더 기대되는 비버롹스!,내년이 더 기대되는 [[비버롹스]]!,게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
5c588ba18899c41d,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,13,"매년 규모가 커지는 비버롹스, 작년도에는 남도형 성우님을 뵈었다면 올해는 케이팝 데몬 헌터의 조이, 스타레일에선 클라라, 원신의 바레사 등을 담당한 김예림 성우님을 만나 뵐 수 있었습니다.","매년 규모가 커지는 [[비버롹스]], 작년도에는 남도형 성우님을 뵈었다면 올해는 케이팝 데몬 헌터의 조이, 스타레일에선 클라라, 원신의 바레사 등을 담당한 김예림 성우님을 만나 뵐 수 있었습니다.",게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
0a0680182e5c5ae8,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,15,그리고 오후에는 클템님도 행사장에서 뵐 수 있었습니다.,그리고 오후에는 [[클템]]님도 행사장에서 뵐 수 있었습니다.,연사/인플루언서,62,클템,클템,클템,연사/인플루언서
14ca02c712508c16,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,16,"올해 RGB란 컨셉을 보고 LED 가방을 챙겨갔더니 현장 이벤트도 당첨되보고, 인터뷰도 해보고 참 신기한 경험을 많이했습니다.","올해 [[RGB]]란 컨셉을 보고 LED 가방을 챙겨갔더니 현장 이벤트도 당첨되보고, 인터뷰도 해보고 참 신기한 경험을 많이했습니다.",장소/공간,64,RGB|R존|G존|B존,RGB,RGB,존/동선
bb835086ceafce31,2025,20251208,"스마일게이트 비버 롹스2025( 버닝비버 ) 행사 후기 , 인디게임...",https://blog.naver.com/jhk7318/224102077942,18,"정말 양손 무겁게 나온 비버롹스 2025, 내년도에도 어떤 인디게임이 즐겁게 해줄지 기대 됩니다!","정말 양손 무겁게 나온 [[비버롹스]] 2025, 내년도에도 어떤 인디게임이 즐겁게 해줄지 기대 됩니다!",게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
e2c3ef7186070268,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,0,Beaver Rocks 버닝 비버에서 이름이 바뀐 비버롹스!,[[Beaver Rocks]] 버닝 비버에서 이름이 바뀐 비버롹스!,게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,Beaver Rocks,행사명/브랜딩
3004905c0136ca65,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,1,올해도 DDP 동대문 프라자 A1에서 진행했습니다.,올해도 [[DDP]] 동대문 프라자 A1에서 진행했습니다.,장소/공간,55,DDP|동대문디지털플라자|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
2563ca44e529ad6b,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,5,"처음 방문할 때 비버롹스 가이드북 을 주는데, 이 가이드북을 따라 스탬프도 받고 게임도 즐기면 추후 코인으로","처음 방문할 때 비버롹스 [[가이드북]] 을 주는데, 이 가이드북을 따라 스탬프도 받고 게임도 즐기면 추후 코인으로",굿즈/리워드,57,가이드북|퀘스트북,가이드북,가이드북,굿즈/리워드
71b87ead7f11d29c,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,5,"처음 방문할 때 비버롹스 가이드북 을 주는데, 이 가이드북을 따라 스탬프도 받고 게임도 즐기면 추후 코인으로","처음 방문할 때 [[비버롹스]] 가이드북 을 주는데, 이 가이드북을 따라 스탬프도 받고 게임도 즐기면 추후 코인으로",게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,비버롹스,행사명/브랜딩
ddcd95d0de7b71ae,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,7,산나비 외전 기념으로 부스가 엄청 크게 있어서 아크릴 판 굿즈 사고 싶었는데 품절이라 스티커 사고 쇼핑백이라도 받았습니다 ... ㅜ,[[산나비]] 외전 기념으로 부스가 엄청 크게 있어서 아크릴 판 굿즈 사고 싶었는데 품절이라 스티커 사고 쇼핑백이라도 받았습니다 ... ㅜ,게임/IP,54,산나비,산나비,산나비,게임/IP
5fdf191310fc9895,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,10,다양한 행사도 있어 Beaver Rocks 저는 1시쯤에 도착을 해서 오전 일정은 보지 못했는데 요일별 행사들도 많이 준비를 했더라고요.,다양한 행사도 있어 [[Beaver Rocks]] 저는 1시쯤에 도착을 해서 오전 일정은 보지 못했는데 요일별 행사들도 많이 준비를 했더라고요.,게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,Beaver Rocks,행사명/브랜딩
087212497005f7da,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,11,저는 케이팝 데몬 헌터스의 조이 역할을 맡으신 김예림 성우 님의 사인회 와 클템님과 게임 대전 이벤트 가 있었습니다.,저는 케이팝 데몬 헌터스의 조이 역할을 맡으신 김예림 성우 님의 사인회 와 [[클템]]님과 게임 대전 이벤트 가 있었습니다.,연사/인플루언서,62,클템,클템,클템,연사/인플루언서
30968c11768d5a90,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,13,"네이버 웹툰 특별전 Beaver Rocks 이번에는 네이버 웹툰 특별전 도 하고 있었는데, 유명한 웹툰을 배경으로 하는 게임들이 준비되어 있더라고요.","[[네이버 웹툰]] 특별전 Beaver Rocks 이번에는 네이버 웹툰 특별전 도 하고 있었는데, 유명한 웹툰을 배경으로 하는 게임들이 준비되어 있더라고요.",파트너쉽,67,네이버 웹툰|네이버웹툰,네이버 웹툰,네이버 웹툰,파트너/기관
5322df20a79cc26b,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,13,"네이버 웹툰 특별전 Beaver Rocks 이번에는 네이버 웹툰 특별전 도 하고 있었는데, 유명한 웹툰을 배경으로 하는 게임들이 준비되어 있더라고요.","네이버 웹툰 특별전 [[Beaver Rocks]] 이번에는 네이버 웹툰 특별전 도 하고 있었는데, 유명한 웹툰을 배경으로 하는 게임들이 준비되어 있더라고요.",게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,Beaver Rocks,행사명/브랜딩
ee492304f6e936bf,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,15,굿즈와 경품이 가득 Beaver Rocks 비버롹스 스탬프를 모으면 코인으로 교환 을 해주고 나가는 길에 뽑기를 할 수 있었어요.,굿즈와 경품이 가득 [[Beaver Rocks]] 비버롹스 스탬프를 모으면 코인으로 교환 을 해주고 나가는 길에 뽑기를 할 수 있었어요.,게임/IP,70,비버롹스|비버록스|BeaverRocks|Beaver Rocks,비버롹스,Beaver Rocks,행사명/브랜딩
3a6f398c502817c6,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,15,굿즈와 경품이 가득 Beaver Rocks 비버롹스 스탬프를 모으면 코인으로 교환 을 해주고 나가는 길에 뽑기를 할 수 있었어요.,굿즈와 경품이 가득 Beaver Rocks 비버롹스 스탬프를 모으면 코인으로 교환 을 해주고 나가는 길에 [[뽑기]]를 할 수 있었어요.,이벤트,71,가챠|뽑기|경품 뽑기,가챠,뽑기,현장 이벤트
56baca304442020b,2025,20251207,DDP 인디게임 페스티벌 다녀왔다! 2025 비버 롹스 후기,https://blog.naver.com/mnzxnm-/224101472160,19,사실 처음에 산나비 굿즈 산다고 쇼핑백 안 받았으,사실 처음에 [[산나비]] 굿즈 산다고 쇼핑백 안 받았으,게임/IP,54,산나비,산나비,산나비,게임/IP
